attractionId,timeslice,AverageTime,StdTime,AnomolousVisitorId
80,52,0,0,null
81,52,4.723370429,1.836037954,63903|137252|864634|187536|295158|878407|1871817|69478|353773|1634|49580|570267|939665|1218201|1203180|941|2096121|1420804|308426|878|73058|2083152|1061402|1144531|1395926|494245|182577|221553|15746|7554|473656|504194|1561994|7478|934929|649516|249151|524889|7339|736972|1470507|13357|24136|1865573|1316136|1962802|1680353|1266325|1351556|1062421|1566170|74616|352434|946134|1147927|1182162|9103|2027256|331408|1709971|115651|58238|1980|7613|1816522|1951
82,52,0,0,null
83,52,1,0,null
84,52,2,0,null
85,52,4.289473684,1.977604601,1634|878
0,53,0,0,null
1,53,1.581673307,0.578794736,436|1950381|941|1975742|7478|9591|430595|1365563|11810|174785
2,53,1.25,0.466420494,436|75415|47291|77124
3,53,1.799196787,0.827079174,1983765|436|43833|71526|878|975742|4343|383458|7478|7228|6393|84322
4,53,4.65961945,1.9155487,8908|53558|436|74204|4773|975742|7111|1197|96702|15746|7478|75964|6393|161753|73436|134375
5,53,4.197044335,1.951915183,19162|436|1775|4908|941|7157|23379|57581|20345|4343|124052|135664|99755|6110|52671|9103|18521|173339|73365|7613|176894
6,53,1.775119617,0.652689763,436|197411|96702|20345
7,53,4.388429752,1.905545971,1727|436|164193|33136|7111|2705|96728|182577|24136|8385|77124|1980
8,53,2.242990654,1.634994115,483809|1671980|943910|450819|103422|1242053|1155936|1729573|622595|1574967|1092913|1574806|807615|1645904|1340628|691191|2037429|1874212|1590133|749491|749426|240120|371361|408012|389537|1812068|522453|11269|183920|1501470|1737013|526691|461118|1409279
9,53,3.552631579,1.659940808,878
10,53,2,0.8,878
11,53,2.463414634,0.830273737,941
12,53,2.480769231,0.820187235,null
13,53,1.424242424,0.652747249,381150
14,53,1.573770492,0.53400415,7639
15,53,1.923076923,0.9516055,1640365|722802|7228|874447
16,53,1.564102564,0.680048272,1608156|9591|1120951|1845176
17,53,1.545454545,0.565959843,182577
18,53,1.814814815,0.522374454,436|15755
19,53,1.806722689,0.488070825,436|9924|7554
20,53,3.280898876,2.123359698,null
21,53,2.130434783,0.987240867,19162|436|1217
22,53,2.460674157,0.938812682,1727|12061|57581|7509|15466|7639
23,53,1.595959596,0.700460303,436|1634|71526|941|49610|417205
24,53,2.4,1.033655864,1217|2231|135664
25,53,1.829268293,0.677589195,47291|15755|7639
26,53,2.591549296,1.447004564,null
27,53,1.847222222,0.800554533,436|75415
28,53,1.517241379,0.812561796,626433
29,53,1.166666667,0.463148111,2679|7509|2231|18647
30,53,3.144396552,1.635977126,null
31,53,1.716049383,0.854857314,941|878|15746|74616|41235
32,53,3.019021739,1.708206866,null
33,53,4.394618834,1.925853855,677351|1634|878|23379|176062|8129|6162|7680|1980
34,53,4.329192547,2.044933651,1634|941|2679|80314|644063
35,53,4.3125,1.815494563,941
36,53,4.619047619,1.624185968,1733831|927850|1152737|6162|827231
37,53,4.073529412,2.37143937,null
38,53,3.692307692,1.880676559,null
39,53,4.263888889,1.86535801,436|20627|15490
40,53,3.028301887,1.781828277,null
41,53,2.847736626,1.729685518,null
42,53,3.108333333,1.770285945,null
43,53,0,0,null
44,53,3.435684647,1.848723395,null
45,53,3.098360656,1.66649447,null
46,53,3.036414566,1.749256893,null
47,53,3.352941176,1.738748792,null
48,53,3.792982456,1.724756044,8908|436|677351|69478|4908|941|878|1217|94080|18647|1980|176894|6534
49,53,2.203703704,0.798979433,2231|9103
50,53,2.367647059,0.802650238,464830|836515|1849728
51,53,2,0.877862291,53558|106773|941|1539679|717547|1802636|612324|665331|1887398|41235|6534
52,53,1.567375887,0.898409151,669018|949863|752231
53,53,3.452991453,1.970841945,null
54,53,4,1.962141687,436|69478|941|878|7509|73415
55,53,3.956140351,2.18043347,null
56,53,4,1.845199692,941|1197|3499|72385
57,53,4.11965812,2.24034402,null
58,53,4.612244898,1.793081133,61892|1634|2705|1426952|1831051|1439498
59,53,4.529411765,1.611914076,436|4908|941|1525103|53898
60,53,0,0,null
61,53,3.283898305,1.639360559,20448|8908|436|203267|4828|80314|430595|9103
62,53,0,0,null
63,53,0,0,null
64,53,3.681690141,2.49827495,null
65,53,1.839285714,1.043145512,1733831|927850|1152737|1943233|827231
66,53,1,0,null
67,53,2.375,1.199772114,null
68,53,0,0,null
69,53,0,0,null
70,53,0,0,null
71,53,0,0,null
72,53,0,0,null
73,53,0,0,null
74,53,0,0,null
75,53,0,0,null
76,53,0,0,null
77,53,0,0,null
78,53,0,0,null
79,53,0,0,null
80,53,0,0,null
81,53,4.37399679,1.975870497,187536|295158|69478|106322|49580|941|878|221553|7478|7339|736972|13357|24136|9103|7680|1980|7613|1951
82,53,0,0,null
83,53,4,0,null
84,53,6,0,null
85,53,3.806451613,2.108484071,null
0,54,0,0,null
1,54,1.487309645,0.649588249,304161|1727|436|43833|295158|50359|878|7111|14835|1158920|6393|470762|180883|9103|173339|84322
2,54,1.61722488,0.588791122,75552|1727|436|1229466|1516513|1737684|47291|552191|724552|430595
3,54,1.522292994,0.652085602,941|989438|878|1811825|975742|1217|7478|1138286|1429549
4,54,4.288503254,1.95684487,8908|436|4773|878|975742|7111|1197|96702|15746|47304|7478|8385|6393|118662|161753|73436|150987
5,54,4.344463972,1.951511274,19162|1775|4908|57581|135664|99755|6110|9103|73365|18647|1980|7613
6,54,1.778443114,0.54876549,1555973|436|424481|1217|2231|564792|533015|1056187|1410699
7,54,4.353571429,1.944952006,75552|1727|436|164193|941|33136|2705|96728|182577|15755|24136|77124|1980
8,54,2.862275449,1.845524509,null
9,54,3.6,1.796729054,null
10,54,2.25,0.721687836,null
11,54,2.086206897,0.955214588,1198534|878|1534016|591820|1114109|832662|1571183
12,54,3.23880597,1.191755464,1634|941
13,54,1.555555556,0.496903995,null
14,54,1.947368421,0.670108238,182809|7639
15,54,1.428571429,0.592380276,436|878|9924|7228
16,54,1.333333333,0.471404521,null
17,54,1.547619048,0.552050003,878
18,54,1.790697674,0.560926878,20448|2231
19,54,1.229508197,0.475812783,480467|73216
20,54,3.96969697,1.584094168,436|12030
21,54,2.15625,0.927321043,1217|1980
22,54,1.756756757,0.987344154,null
23,54,1.78,0.872756553,1983765|1634|1217|49610
24,54,2.113207547,0.730107862,7111|2231
25,54,1.688888889,0.707056341,47304
26,54,2.333333333,1.076587848,4828|941|75415|173339
27,54,1.775510204,0.767124038,182809|134375
28,54,1.783333333,0.708104538,436|878|47291|9103|73436
29,54,1.347826087,0.726088654,417205
30,54,3.452,1.662834245,436|43833|203267|1634|164193|941|878|111845|7157|9924|9591|72585|6393|11810|1980|84322
31,54,1.61971831,0.684088208,878|47291|1340297|17612|617956|411180|176894
32,54,3.340136054,1.751204825,null
33,54,2.719457014,1.956974371,null
34,54,3.327956989,1.880068647,null
35,54,3.75,2.074918905,null
36,54,4.020833333,2.017183309,null
37,54,4.432432432,2.067752561,4773|10019|7339|105834|6162
38,54,2.78,1.894695754,null
39,54,3.7,2.131874501,null
40,54,3.326460481,1.627481269,1727|1634|941|2369|8672|7111|2706|15755|15712|191677|1980|1951
41,54,3.036697248,1.798642527,null
42,54,3.006849315,1.666102725,null
43,54,0,0,null
44,54,2.734482759,1.820608761,null
45,54,3.457627119,1.878575172,null
46,54,3.257270694,1.785963592,null
47,54,3.040345821,1.778121834,null
48,54,3.276816609,1.853365961,null
49,54,1.941176471,1.199938936,null
50,54,1.901960784,1.117987632,2048166|747901
51,54,1.907216495,0.877642387,941|1765165|1250941|1473040|47304|1783991|1843348|7613|6534
52,54,2.10989011,1.15908266,2037595|769234|150987
53,54,3.5,2.189190077,null
54,54,3.4609375,1.840625119,null
55,54,3.605042017,2.007169114,null
56,54,4,2.024361434,null
57,54,3.198019802,1.763959696,null
58,54,4.315789474,1.975871364,61892|1634|2705|23379
59,54,3.394736842,1.728910722,null
60,54,0,0,null
61,54,2.949602122,1.590042311,null
62,54,0,0,null
63,54,0,0,null
64,54,2.699164345,2.135719943,null
65,54,2.205882353,1.256380014,676308|868805|2075410|629483|1002385|1611902|664161|427249
66,54,3,0,null
67,54,1.368421053,0.863475382,null
68,54,0,0,null
69,54,0,0,null
70,54,0,0,null
71,54,0,0,null
72,54,0,0,null
73,54,0,0,null
74,54,0,0,null
75,54,0,0,null
76,54,0,0,null
77,54,0,0,null
78,54,0,0,null
79,54,0,0,null
80,54,0,0,null
81,54,4.336221837,1.969802073,187536|295158|69478|106322|49580|941|878|73058|8672|2679|221553|15746|7339|736972|13357|74616|7680|1980|7613|1951
82,54,0,0,null
83,54,6,0,null
84,54,6,0,null
85,54,3.923076923,1.760978956,878
0,55,0,0,null
1,55,1.474576271,0.67205481,53558|827389|1981514|436|43833|1634|466868|953651|114521|204640|878|1928560|1050367|2705|96702|1243283|1472915|1675114|827053|6393|1827053|1285841|84322
2,55,1.392857143,0.58519374,8908|436|878|47291|7509|1980
3,55,1.842857143,0.648732786,187536|203267|1634|7111|1217|7613
4,55,4.038461538,2.008572179,8908|436|878|975742|7111|480467|96702|73216|47304|7478|2231|3499|8385|118662|150987
5,55,4.623762376,1.767597996,1957957|1775|295158|194084|4908|1671779|816686|1155470|97613|830650|57581|17612|7509|135664|7339|1023869|948459|709950|77124|939374|52671|9103|732959|1537249|399441|18647|1980|7613
6,55,1.641025641,0.706906092,56638|436|295158|2706|20345|6393|73436|7639
7,55,4.27734375,1.916448585,75552|436|941|33136|878|2705|4343|182577|15755|24136|437652|77124|1980
8,55,2.689873418,1.728537113,null
9,55,3.243902439,0.65445892,1252903|452524|1001032|167470|2046978
10,55,2.066666667,1.03501655,null
11,55,2.097560976,0.992769963,436|878
12,55,2.038461538,0.942926376,941
13,55,2.266666667,0.442216639,null
14,55,1.214285714,0.52315203,878
15,55,2.070175439,0.923154178,53558|436|43833|9924|6393|84322
16,55,1.272727273,0.521513143,1217
17,55,1.324324324,0.639329204,436|941|878|7554
18,55,1.692307692,0.73720307,20448|56638|2706
19,55,2.028169014,0.632428142,436|1217|480467|73216
20,55,3.095238095,1.935933988,null
21,55,2.32,1.468277903,null
22,55,2.02,0.951857132,941|1217|124052|626433|6534
23,55,1.890410959,0.745444698,1983765|436|69478|106322|878|221553|8385
24,55,1.772727273,0.564325758,187536
25,55,2.031578947,0.92284037,null
26,55,2.178571429,0.728337547,941
27,55,1.807692308,0.629597338,96702|1980
28,55,1.586206897,0.732274093,187536|417205
29,55,1.363636364,0.523131357,168587
30,55,2.929347826,1.727774163,null
31,55,1.965517241,0.551761295,7339
32,55,2.604895105,1.82575767,null
33,55,3.68372093,1.686446136,1634|20700|878|1217|23379|2679|1951
34,55,4.215686275,1.890364987,878|2679|15490|15466|145262
35,55,4.8,1.97944998,941|6162|91552
36,55,3.105263158,2.045810458,null
37,55,3.8,2.031748016,null
38,55,4.265822785,2.306852592,null
39,55,4.032520325,2.13316525,null
40,55,3.310421286,1.813792197,null
41,55,3.193989071,1.880479439,null
42,55,3.385844749,1.693948077,null
43,55,0,0,null
44,55,3.382271468,1.841565862,null
45,55,3.397058824,1.977042637,null
46,55,3.120481928,1.652489351,null
47,55,3.071167883,1.768682065,null
48,55,3.437665782,1.87829169,null
49,55,1.833333333,1.303485356,null
50,55,2.340909091,0.99277182,436
51,55,1.811764706,0.999033117,1469947|481495|885675|1340297|47758|617956|1426523|1234191
52,55,1.865853659,1.136394917,null
53,55,4,1.876892984,1634|878|176062
54,55,3.700787402,1.822253955,878|40410|6110
55,55,3.817307692,1.704351569,941
56,55,3.262626263,1.884950064,null
57,55,3.97,1.854598609,941|1217|1197|23379
58,55,4.051724138,1.867421679,1634|23379
59,55,4.15,1.97589853,941|1197|7680
60,55,0,0,null
61,55,3.705167173,1.862172347,null
62,55,6,0,null
63,55,0,0,null
64,55,4.261044177,2.475129793,null
65,55,1.76344086,0.91130648,2043905|892626
66,55,2,0.816496581,null
67,55,1.625,0.902470567,null
68,55,0,0,null
69,55,0,0,null
70,55,0,0,null
71,55,0,0,null
72,55,0,0,null
73,55,0,0,null
74,55,0,0,null
75,55,0,0,null
76,55,0,0,null
77,55,0,0,null
78,55,0,0,null
79,55,0,0,null
80,55,0,0,null
81,55,4.207792208,1.95620154,436|20627|941|878|73058|8672|2679|9924|15746|99755|74616|7680|1980|7613
82,55,0,0,null
83,55,3,0,null
84,55,2.6,0.8,null
85,55,6,0,null
0,56,0,0,null
1,56,1.361445783,0.657106088,56638|436|1634|941|878|7157|2706|20345|73436
2,56,1.441717791,0.579539538,436|43833|1634|96702|20345|6393|84322
3,56,1.515625,0.655147535,8908|436|878|20345|47304
4,56,4.139583333,2.045231405,187536|436|941|878|975742|480467|73216|17612|47304|7478|2231|15715|3499|8385|118662|1980
5,56,4.191588785,1.916639845,75552|436|1775|295158|878|17612|7509|7339|24136|77124|52671|9103|18647|1980
6,56,1.54,0.804644849,1209628|1794634|1181119
7,56,3.914004914,1.989618523,null
8,56,2.783261803,1.763393981,null
9,56,1.888888889,1.176472606,null
10,56,2.428571429,0.494871659,null
11,56,2.130434783,0.991456891,null
12,56,1,0,null
13,56,2,0,null
14,56,1,0.377964473,878
15,56,1.094339623,0.36142956,53558|587327|941|533656|1376839|1579655|1846450
16,56,1,0.534522484,null
17,56,1,0.324442842,941|7554
18,56,1.608695652,0.592201588,941
19,56,0,0,null
20,56,3.365384615,1.644976733,941|47291
21,56,2.431818182,1.094502733,187536
22,56,1.766666667,1.02252411,1975667
23,56,1.512820513,0.555444282,8385
24,56,2.5,0.5,null
25,56,1.026315789,0.227901422,107173
26,56,1.619047619,0.785353452,null
27,56,1.488888889,0.590254647,96702|1980
28,56,1.36,0.619987097,3499|1469128
29,56,1.393939394,0.598529889,1983765|436
30,56,3,1.711739412,null
31,56,1.731707317,0.681555094,878|47291|176894
32,56,2.956989247,1.329222943,53558|436|126739|896833|1201562|289193|9591|8385|1381346
33,56,3.852941176,1.53013643,1634|2679|57581|1951
34,56,3.677631579,2.013692915,null
35,56,4.571428571,1.518272252,941|91552
36,56,4.818181818,1.990366229,436|2705|23379
37,56,3.491803279,1.907778135,null
38,56,3.147058824,2.197061371,null
39,56,3.745901639,2.125908067,null
40,56,3.334719335,1.771146842,null
41,56,3.395402299,1.871158706,null
42,56,3.092307692,1.729031794,null
43,56,0,0,null
44,56,2.899141631,1.712338524,null
45,56,3.402877698,1.812844274,null
46,56,3.355408389,1.863677419,null
47,56,2.89292543,1.671473669,null
48,56,3.497757848,1.821612679,null
49,56,1.666666667,1.094317534,1970360
50,56,2.02173913,0.794897997,72585
51,56,2.323076923,1.191704753,1753569|1592785|1095102|730487
52,56,2.120967742,1.197032637,1106452|917355|1547937|1683668|1052740|413545
53,56,4.315068493,2.02380713,1634|878
54,56,3.495726496,2.030427478,null
55,56,3.201754386,1.761219187,null
56,56,3.945945946,1.843008239,878
57,56,3.792792793,1.712145448,1217|1197|10019
58,56,4.070588235,1.905767864,20700|12030
59,56,4.513157895,2.198080524,69478|106322|4773|941|7157|2705|1197|221553|15746|7339|74616|7680
60,56,0,0,null
61,56,3.311614731,1.787817348,null
62,56,1,0,null
63,56,0,0,null
64,56,2.308695652,2.042008058,null
65,56,2.460526316,1.057491809,8908|1167284|47291|26965
66,56,1,0,null
67,56,2,0.632455532,941
68,56,0,0,null
69,56,0,0,null
70,56,0,0,null
71,56,0,0,null
72,56,0,0,null
73,56,0,0,null
74,56,0,0,null
75,56,0,0,null
76,56,0,0,null
77,56,0,0,null
78,56,0,0,null
79,56,0,0,null
80,56,0,0,null
81,56,4.019047619,2.028272364,null
82,56,0,0,null
83,56,1.136986301,0.403104079,1015826|1444056|1084500|878|398504|709277|1217|275872|242900|204160|94080|644244|1223248|1944495|1164755|1034322|91552|134794|668662|118688|1675439|345237|1945633|1638566|1980
84,56,1.136,0.401722372,8908|497520|19162|1966755|1727|88315|436|1775|110790|748757|1319602|61892|1237644|1495587|1576195|1468523|2048678|2036467|336328|211199|318235|941|2043905|141708|1575381|1135093|1711734|1633558|1432249|845597|878|718607|720741|1264945|238547|892626|945257|2029352|952202|1744503|667990|1991248|1171383|1567292|302771|1639303|1996962|1531632|557868|533215|7339|1058571|736972|822936|821837|1862124|2023392|914653|6110|437652|1592601|1596880|376187|1811027|839308|612108|1721884|1002882|1736972|6393|161753|610091|77124|1410569|73415|476784|1023477|680225|477899|1080859|113536|745640|1185685|1128427|134375
85,56,1.092920354,0.384330077,841314|1656654|436|86614|1416498|1353612|742578|187421|941|2084486|1917119|2035400|2705|1197|197411|1784467|1509608|452016|927280|191677|962522|662057|827053|1966429|1382909|41235|173232|73436|1511073|73365|1126251|246860|1951
0,57,0,0,null
1,57,1.661157025,0.581424948,8908|941|878|20345|47291
2,57,1.170068027,0.411199315,1234713|809231|1431688|903704|436|744541|1775|194084|650064|1634|1699374|986349|469017|757419|444898|1205005|1549439|1076477|755822|1023869|757845|6110|1815356|939374|819081|226280|1617284|6534
3,57,1.413793103,0.630610047,56638|941|2706|2679|20345|1138286|1429549|9103|1980
4,57,3.742243437,2.058926037,null
5,57,3.480519481,2.05456199,null
6,57,1.91011236,0.989677477,1480703|1446356|21665|174974|1108483|504300
7,57,3.055335968,1.852858961,null
8,57,2.504725898,1.656783792,250430|1701901|1195555|1690685|2049817|1188959|295428|748578|1489396|705880|308304|1608826|272624|1108973|388680|1678482|1452883|1579817|130142|1592545|1339498|1299293|112316|284434|1716494|1453012|999764|946134|1085806|1762242|405002|628747|58228|769171|1487615
9,57,2.75,0.433012702,null
10,57,4,0,null
11,57,1.75,0.433012702,null
12,57,2.458333333,1.000939952,878|7111
13,57,2,0,null
14,57,2,0.396059017,941|1980
15,57,1.84375,0.487921743,941
16,57,1.538461538,0.498518515,null
17,57,2,0,null
18,57,2.632653061,0.860927564,1634
19,57,2,0,null
20,57,1.941176471,1.718572297,1116329
21,57,2.722222222,1.000599957,1217|7613
22,57,1.605263158,0.59946944,436|1975667
23,57,2,0.353553391,49375|626433
24,57,1.583333333,0.606834785,107173|7613
25,57,1.944444444,0.693311834,106322|7111|221553|430595
26,57,2.181818182,0.795995487,null
27,57,1.576923077,0.659823013,436|1980
28,57,1.545454545,0.681955909,878|7509
29,57,1.038461538,0.280105806,941|1944302
30,57,2.724358974,1.552436383,1427587|166855|950716|621475|1225213|1505513|1895416|1672767|750540|806371|1242683|657135|191735|11297|1908621|1908746|37693|1259987|741636|1511028
31,57,1.76744186,0.695471554,20345
32,57,3.158536585,1.724612827,null
33,57,3.872427984,1.683896204,436|71526|90317|57581
34,57,3.772727273,1.855273347,436|1634|6162|145262|168587
35,57,4,2.020725942,null
36,57,3.803278689,1.627828405,null
37,57,4.228571429,1.999521809,878|1217
38,57,4.976744186,1.52303802,105834
39,57,3.565656566,1.964052618,null
40,57,3.101928375,1.76400968,null
41,57,3.070460705,1.732507586,null
42,57,3.217261905,1.831152076,null
43,57,0,0,null
44,57,3.301775148,1.768345333,null
45,57,3.130232558,1.662083282,null
46,57,3.174647887,1.865895339,null
47,57,3.376373626,1.84825118,null
48,57,3.18161435,1.695583789,null
49,57,1.896551724,0.583788816,7157|1980
50,57,2.196428571,0.621972441,878
51,57,2.546875,0.992753476,436|71526|878|9924|18647
52,57,2.013513514,0.980174832,1114532|1102394|1172049|691415|176062|182577|1363700|274315|1310438
53,57,2.509803922,1.686417561,1426952|1932290|154530|711301
54,57,4.670588235,1.95737771,878|2705|7478|644063|430595|1980
55,57,3.753623188,2.003911593,null
56,57,3.320754717,1.856018165,null
57,57,3.595959596,2.23071117,null
58,57,3.656565657,1.957053016,null
59,57,3.330935252,1.823327643,null
60,57,0,0,null
61,57,3.604294479,1.762644341,1727|436|4908|74204|4828|90317|941|878|12030|40410|49610
62,57,0,0,null
63,57,0,0,null
64,57,3.717514124,2.584454731,null
65,57,2.12,1.012719112,998192
66,57,1.8,0.4,null
67,57,2,0,null
68,57,0,0,null
69,57,0,0,null
70,57,0,0,null
71,57,0,0,null
72,57,0,0,null
73,57,0,0,null
74,57,0,0,null
75,57,0,0,null
76,57,0,0,null
77,57,0,0,null
78,57,0,0,null
79,57,0,0,null
80,57,0,0,null
81,57,3.503968254,1.861788027,null
82,57,0,0,null
83,57,1.085526316,0.363975939,19103|778821|941|1867239|593363|1197|1711423|47304|1303823|8129|851838|184203|1951104|686826|1469128|1847604|9103|1385557|150987|1951
84,57,1.124010554,0.389830152,922325|1151517|1104900|1305893|807245|1523368|740139|621318|938274|896061|106322|1123691|304745|969955|717220|669018|984793|941|1654024|1806328|1027294|878|2369|675542|543205|1197|2008863|300760|1324777|545196|552932|1574554|1116140|666974|148982|1916502|15746|1164505|7554|1957019|2231|1314882|949863|208719|15715|383055|7228|1180958|1370614|2021213|72585|752231|1003128|1796183|74616|1971509|614566|9103|886397|7680
85,57,1.202830189,0.450152514,677351|23379|96728|7554|15712|9103
0,58,0,0,null
1,58,1.5,0.571580743,436|878|24136
2,58,1.288288288,0.608300012,8908|56638|436|588816|747550|688449|2082376|2706|176062|1851962
3,58,1.330508475,0.584200104,56638|436|941|2706|4343|24136|99755|1980
4,58,4.061333333,2.167651204,null
5,58,2.798206278,1.515819286,null
6,58,1.625,0.708924942,8908|53558|436|1209628|47291|7509|1794634
7,58,1.578512397,0.7764405,8908|295158|20627|941|2047233|73058|8672|20345|2000496
8,58,2.810473815,1.658339549,null
9,58,3.541666667,1.77902517,null
10,58,3,0,null
11,58,3,0,null
12,58,2,1.040833,null
13,58,0,0,null
14,58,1.12,0.324961536,1708165|1990129|1624236|213408|764158|883588
15,58,1.727272727,0.962091386,null
16,58,2,0.5,878
17,58,2.802469136,1.167465367,69478|106322|221553
18,58,2,0,null
19,58,2.428571429,0.494871659,null
20,58,5.03125,2.283837093,436|295158|57581|24136|1980|7613
21,58,2.114285714,1.020969641,1217|20345
22,58,1.848484848,0.701565873,null
23,58,1.944444444,0.512364272,176062
24,58,1.117647059,0.470588235,1723967
25,58,1.28125,0.596698068,69478|106322|7111|221553|8385|1980
26,58,1.583333333,0.886172063,null
27,58,2.264705882,1.041427647,187536|436|9924|1980
28,58,1.379310345,0.657452694,878|7509|99755
29,58,1.425531915,0.766114616,97613|830650|709950|732959|399441
30,58,2.751879699,1.488492802,2045447|308581|61555|947678|1063806|782569|1603992|828939
31,58,1.615384615,0.550995293,20345
32,58,2.938461538,1.49017416,1048798|137608|1322523|248178|1971223|651835|918404|643918
33,58,3.981595092,1.960046141,436|71526|90317|20700|941
34,58,3.969924812,1.718281215,436|1634|941|6162|1980
35,58,3.451612903,1.828017179,null
36,58,4.672413793,1.745812043,1584703|1646290
37,58,4.185185185,1.935110526,878|1217
38,58,5,1.615145706,null
39,58,3.901408451,1.939920903,12030|2705|75415|10019
40,58,3.406175772,1.729160738,null
41,58,3.019672131,1.722234789,null
42,58,3.262237762,1.674393257,null
43,58,0,0,null
44,58,3.216049383,1.796202442,null
45,58,3.243421053,1.644513489,null
46,58,3.176678445,1.70219942,null
47,58,3.102902375,1.788375575,null
48,58,3.05,1.564120271,null
49,58,1.375,0.484122918,null
50,58,2.057692308,0.662555122,null
51,58,2.358208955,1.117350163,1727|1896771|2045080|7157|919488|18647|1980
52,58,2.448979592,0.834430651,878|182577
53,58,3.828571429,1.635581048,168587
54,58,3.544303797,1.935161964,null
55,58,3.75,2.027159343,null
56,58,4.142857143,1.782957055,12030
57,58,2.989010989,1.62689411,null
58,58,3.71641791,2.302001811,null
59,58,4.097222222,2.126121809,null
60,58,0,0,null
61,58,3.252830189,1.763494287,null
62,58,2.571428571,1.430610789,null
63,58,0,0,null
64,58,4.194285714,2.425241799,null
65,58,1.721311475,0.879877118,null
66,58,1,0,null
67,58,2.023809524,0.152455339,1039702
68,58,0,0,null
69,58,0,0,null
70,58,0,0,null
71,58,0,0,null
72,58,0,0,null
73,58,0,0,null
74,58,0,0,null
75,58,0,0,null
76,58,0,0,null
77,58,0,0,null
78,58,0,0,null
79,58,0,0,null
80,58,0,0,null
81,58,2.040462428,1.002485845,8908|331284|436|878|7111|9924|176062|1185012|2065364|1980
82,58,0,0,null
83,58,1.162162162,0.429577255,1775|1634|941|23379|96702|6393|173339|7639
84,58,1.138486312,0.38539415,479895|483809|1332633|1379586|436|1949763|252538|288909|128533|1876603|733475|1953479|353701|2005732|1873375|1634|1759237|1480813|871747|762721|1673133|773058|941|1202957|1984818|593157|1994315|423861|1233506|297826|73058|458971|8672|975742|1561606|2037429|2705|2679|97314|1353156|1882540|1800062|1152728|1903948|176062|1354188|2022009|1821603|454357|1702138|47304|620669|770488|7478|1813712|1560027|579650|1393253|240120|1378878|186726|232689|1648556|1280922|1302430|484248|1835505|264848|765092|2011852|370868|1321359|440632|710800|2051549|1273322|129173|1772990|839322|118662|74613|173360|1809183|345382|591107|445691|1901765|1406469|18521|11810|1155997|758110|48730|1369855|1980|695209|487431|427264|176894|207433
85,58,1.220095694,0.463022105,1727|4908|4828|941|878|1197
0,59,0,0,null
1,59,1.47826087,0.586974025,436|4343
2,59,1.509803922,0.65474332,56638|7111|2706|17612
3,59,1.616161616,0.606979883,53558|7157|99755|8385|1980
4,59,3.478070175,1.846494084,null
5,59,1.611650485,0.662778483,436|164193|941|878|2705|7509|3499|24136
6,59,1.381294964,0.589666689,53558|436|923760|1369240|9924|47291|1635641|1980
7,59,2.168539326,1.016629837,43833|295158|8385|6393|84322
8,59,2.733333333,1.792613445,null
9,59,3.6,1.2,null
10,59,3,0.832050294,436
11,59,3,0,null
12,59,1.764705882,0.602592945,17612
13,59,0,0,null
14,59,1.923076923,0.997037031,null
15,59,1,0.254000254,164193|941
16,59,0,0,null
17,59,1,0.284747399,69478|106322|221553
18,59,0,0,null
19,59,1.555555556,0.885797092,null
20,59,1.811594203,1.695013856,null
21,59,2.9,0.538516481,1751670|137622|353069|931476|1836866|963448
22,59,2.375,0.887558684,436|7111
23,59,1.875,0.866870719,187536|8385|1980
24,59,2,1,null
25,59,2.017241379,0.574175333,878|8385
26,59,2.137931034,0.658885529,176062|1980
27,59,1.529411765,0.819068491,1725365|417205
28,59,1.739130435,0.43910891,null
29,59,1.058823529,0.235294118,2077712|398292|672425
30,59,2.929166667,1.614176853,null
31,59,2,0,null
32,59,2.888888889,1.483563352,2057936|1394838|1529852|1861684|64694|101816
33,59,3.950819672,1.688315191,436|71526|20700|941|57581
34,59,3.94972067,1.855911517,436|71526|941|9924|1980
35,59,1.909090909,0.792527081,null
36,59,3.121212121,2.026454969,null
37,59,5.0625,2.18224816,878|1217
38,59,4,1.97814142,4773|7339
39,59,3.073170732,1.675604171,null
40,59,2.843317972,1.853842383,null
41,59,3.18957346,1.802162939,null
42,59,2.90625,1.75160984,null
43,59,0,0,null
44,59,3.045296167,1.952613501,null
45,59,3.54787234,1.842312287,null
46,59,3.151260504,1.695098036,null
47,59,3.116071429,1.830265463,null
48,59,3.148571429,1.753305689,null
49,59,2.266666667,1.346820673,null
50,59,1.941176471,1.186720059,null
51,59,2.432432432,0.985222381,43833|124052|6393|84322
52,59,2.375,1.037151673,1634|878|7157
53,59,3.821428571,1.883326991,878|168587
54,59,3.8,2.187784267,null
55,59,4.022222222,2.393830662,null
56,59,3.359550562,1.812423178,null
57,59,3.684210526,1.760561614,430595
58,59,3.041666667,1.56237268,null
59,59,3.647058824,2.253861151,null
60,59,0,0,null
61,59,3.434977578,1.776785351,null
62,59,2.857142857,1.732892222,null
63,59,0,0,null
64,59,2.677852349,2.34292317,null
65,59,1.823529412,0.957046137,1901189|668484
66,59,0,0,null
67,59,3,0,null
68,59,0,0,null
69,59,0,0,null
70,59,0,0,null
71,59,0,0,null
72,59,0,0,null
73,59,0,0,null
74,59,0,0,null
75,59,0,0,null
76,59,0,0,null
77,59,0,0,null
78,59,0,0,null
79,59,0,0,null
80,59,0,0,null
81,59,1.722222222,0.924276308,null
82,59,0,0,null
